post_index,age,stop_word_ratio,most_common_word,word_count,unique_word_ratio,tfidf_score,sentiment_score,vader_sentiment_label,flair_sentiment_score,formality_score,formality_score_gunning_fog,punctuation_ratio,punctuation_correctness_score,grammar_error_ratio,avg_word_length,question_mark_ratio,exclamation_mark_ratio,comma_ratio,period_ratio,past_ratio,present_ratio,future_ratio,past_ratio_stanza,present_ratio_stanza,future_ratio_stanza
4553,15,0.4375,sry,18,0.9565217391304348,5.949741148399171e-05,0.05833333333333335,Negative,0.6147951483726501,0.2987000000000001,11.64,0.05555555555555555,1.0,0.2777777777777778,4.611111111111111,0.0,0.05555555555555555,0.0,0.0,0.2,0.8,0.0,0.3333333333333333,0.6666666666666666,0.0
4554,25,0.46543778801843316,go,116,0.726027397260274,0.00014246845423600415,-0.07339089481946624,Negative,-0.9999223947525024,0.26870000000000005,5.14,0.25,0.9913793103448276,0.1810344827586207,5.491379310344827,0.02586206896551724,0.0,0.07758620689655173,0.13793103448275862,0.42105263157894735,0.5789473684210527,0.0,0.47619047619047616,0.5238095238095238,0.0
4555,17,0.44554455445544555,I'm,168,0.6188340807174888,0.0001522386602088036,0.10205794205794208,Positive,0.9996671676635742,0.17689999999999995,4.54,0.22023809523809523,1.0,0.16071428571428573,5.065476190476191,0.011904761904761904,0.0,0.023809523809523808,0.17857142857142858,0.32142857142857145,0.6785714285714286,0.0,0.34615384615384615,0.6538461538461539,0.0
4556,25,0.4634146341463415,I'm,22,0.6896551724137931,5.721911575345036e-05,0.0,Positive,-0.9986779093742371,0.27469999999999994,2.92,0.22727272727272727,1.0,0.045454545454545456,4.954545454545454,0.0,0.0,0.0,0.22727272727272727,0.0,1.0,0.0,0.0,1.0,0.0
4557,16,0.46153846153846156,lot,7,0.8,3.7633420189157154e-05,0.6,Positive,-0.9913911819458008,0.0,1.4,0.42857142857142855,1.0,0.42857142857142855,4.428571428571429,0.0,0.0,0.0,0.42857142857142855,0.0,1.0,0.0,0.0,1.0,0.0
4558,25,0.4122533748701973,bit,566,0.6888260254596889,0.0002979175862250914,-0.00032742681047765555,Positive,-0.9999686479568481,0.40700000000000003,7.98,0.20848056537102475,1.0,0.1254416961130742,5.91696113074205,0.0088339222614841,0.0017667844522968198,0.09363957597173145,0.10424028268551237,0.5119047619047619,0.4880952380952381,0.0,0.5128205128205128,0.48717948717948717,0.0
4559,23,0.47761194029850745,"""forgive",35,0.8571428571428571,8.389476407933587e-05,-0.050000000000000044,Positive,-0.8588362336158752,0.09030000000000005,3.46,0.5714285714285714,1.0,0.02857142857142857,4.857142857142857,0.02857142857142857,0.0,0.05714285714285714,0.4857142857142857,0.5555555555555556,0.4444444444444444,0.0,0.75,0.25,0.0
4560,16,0.4855072463768116,I'm,71,0.7204301075268817,0.00011130765915371492,0.3631868131868132,Positive,-0.986862063407898,0.38780000000000003,9.67,0.19718309859154928,1.0,0.08450704225352113,5.661971830985915,0.04225352112676056,0.0,0.07042253521126761,0.08450704225352113,0.25,0.75,0.0,0.2727272727272727,0.7272727272727273,0.0
4561,35,0.4416135881104034,-,263,0.6716867469879518,0.00017446419756338917,0.07196400091136933,Negative,-0.7086040377616882,0.38470000000000004,7.38,0.19011406844106463,0.9961977186311787,0.10646387832699619,5.634980988593156,0.0076045627376425855,0.011406844106463879,0.053231939163498096,0.11406844106463879,0.47619047619047616,0.5238095238095238,0.0,0.5348837209302325,0.46511627906976744,0.0
4562,17,0.3333333333333333,multiple,14,1.0,5.184976476081919e-05,0.0,Neutral,0.9972032308578491,0.248,8.28,0.07142857142857142,1.0,0.0,5.071428571428571,0.0,0.0,0.0,0.07142857142857142,0.0,1.0,0.0,0.0,1.0,0.0
4563,17,0.2833333333333333,juz,129,0.6011904761904762,0.00011024448466702626,-0.24285714285714288,Negative,-0.9999945163726807,0.02400000000000002,4.28,0.5968992248062015,0.9302325581395349,0.4573643410852713,3.705426356589147,0.046511627906976744,0.0,0.08527131782945736,0.46511627906976744,0.4666666666666667,0.5333333333333333,0.0,0.5,0.5,0.0
4564,25,0.0,Kylie!!!,1,0.5,1.5309949936463707e-05,0.0,Neutral,0.998754620552063,0.0,0.4,3.0,1.0,0.0,5.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4565,16,0.5730337078651685,guys,76,0.7142857142857143,0.00010274788858749416,0.07100694444444444,Negative,-0.9894406199455261,0.21250000000000002,5.91,0.17105263157894737,1.0,0.11842105263157894,5.026315789473684,0.0,0.05263157894736842,0.0,0.11842105263157894,0.125,0.875,0.0,0.15384615384615385,0.8461538461538461,0.0
4566,25,0.4553072625698324,get,195,0.7336244541484717,0.00017424091243874848,0.08824984539270253,Positive,-0.9999921321868896,0.47439999999999993,8.43,0.11282051282051282,0.9948717948717949,0.11282051282051282,5.6923076923076925,0.005128205128205128,0.0,0.010256410256410256,0.09230769230769231,0.1875,0.8125,0.0,0.19230769230769232,0.8076923076923077,0.0
4567,15,0.41843971631205673,feel,82,0.7913043478260869,0.00012487255849182412,0.16172577422577425,Positive,0.9994370341300964,0.26969999999999994,5.65,0.3902439024390244,0.9878048780487805,0.15853658536585366,5.524390243902439,0.012195121951219513,0.024390243902439025,0.13414634146341464,0.21951219512195122,0.25,0.75,0.0,0.2857142857142857,0.7142857142857143,0.0
4568,39,0.4756554307116105,-,420,0.6533333333333333,0.00024734870725906315,0.16419772867824817,Positive,0.7457274794578552,0.5609999999999999,9.59,0.24047619047619048,0.9880952380952381,0.07857142857142857,5.954761904761905,0.004761904761904762,0.004761904761904762,0.0761904761904762,0.15476190476190477,0.3880597014925373,0.6119402985074627,0.0,0.484375,0.515625,0.0
4569,16,0.5192307692307693,Also,50,0.7611940298507462,9.342578541221619e-05,0.39727891156462586,Positive,0.9840925931930542,0.34209999999999996,9.44,0.34,1.0,0.2,5.56,0.02,0.02,0.06,0.22,0.375,0.625,0.0,0.5,0.5,0.0
4570,17,0.4017094017094017,I'm,140,0.671957671957672,0.00014568091552597987,0.17809200603318254,Positive,-0.6992406249046326,0.3275,7.92,0.21428571428571427,1.0,0.02857142857142857,5.328571428571428,0.0,0.0,0.07142857142857142,0.12857142857142856,0.32142857142857145,0.6785714285714286,0.0,0.3333333333333333,0.6666666666666666,0.0
4571,16,0.4166666666666667,one,154,0.725,0.0001507580680789428,0.045486111111111116,Positive,-0.9969685673713684,0.403,8.08,0.18831168831168832,1.0,0.24025974025974026,5.461038961038961,0.006493506493506494,0.012987012987012988,0.05844155844155844,0.09740259740259741,0.25925925925925924,0.7407407407407407,0.0,0.3333333333333333,0.6666666666666666,0.0
4572,17,0.4236111111111111,like,83,0.6052631578947368,0.00010619326323223327,-0.06666666666666665,Positive,-0.9999196529388428,0.09640000000000004,4.01,0.3614457831325301,1.0,0.26506024096385544,4.686746987951807,0.07228915662650602,0.08433734939759036,0.0,0.20481927710843373,0.0625,0.9375,0.0,0.0,1.0,0.0
4573,24,0.16666666666666666,weapon...,5,1.0,3.1123706174745605e-05,0.0,Negative,-0.94295334815979,0.16680000000000006,2.0,0.6,1.0,0.4,5.4,0.0,0.0,0.0,0.6,0.0,1.0,0.0,0.0,1.0,0.0
4574,34,0.4626865671641791,read,72,0.7326732673267327,0.00011163546268143385,0.09490740740740741,Positive,-0.9733043909072876,0.45100000000000007,8.76,0.3333333333333333,1.0,0.1527777777777778,5.805555555555555,0.0,0.013888888888888888,0.19444444444444445,0.125,0.5294117647058824,0.47058823529411764,0.0,0.42857142857142855,0.5714285714285714,0.0
4575,16,0.29411764705882354,get,12,0.8571428571428571,4.9906002073611756e-05,0.11481481481481481,Positive,-0.9796186685562134,0.07200000000000006,1.6,0.16666666666666666,1.0,0.4166666666666667,5.0,0.0,0.0,0.0,0.16666666666666666,0.3333333333333333,0.6666666666666666,0.0,1.0,0.0,0.0
4576,24,0.39805825242718446,black,62,0.7894736842105263,9.684682294679623e-05,-0.04880952380952381,Negative,-0.6334816217422485,0.19120000000000004,4.99,0.3387096774193548,0.9838709677419355,0.08064516129032258,4.741935483870968,0.0,0.0,0.04838709677419355,0.2903225806451613,0.5454545454545454,0.45454545454545453,0.0,0.625,0.375,0.0
4577,37,0.43452380952380953,look,95,0.8125,0.00012013394739144825,0.2116666666666667,Positive,0.9638247489929199,0.406,8.97,0.15789473684210525,1.0,0.08421052631578947,5.5473684210526315,0.0,0.021052631578947368,0.042105263157894736,0.09473684210526316,0.07142857142857142,0.9285714285714286,0.0,0.08333333333333333,0.9166666666666666,0.0
4578,23,0.4842105263157895,I'd,98,0.7153846153846154,0.00012808154728159637,-0.16556776556776556,Negative,-0.9999942779541016,0.4101,9.82,0.19387755102040816,1.0,0.07142857142857142,5.755102040816326,0.0,0.01020408163265306,0.11224489795918367,0.07142857142857142,0.5,0.5,0.0,0.6190476190476191,0.38095238095238093,0.0
4579,26,0.3,Perhaps.],21,0.8181818181818182,6.644952697225582e-05,-0.020000000000000007,Negative,-0.9999454021453857,0.15870000000000006,3.58,0.42857142857142855,1.0,0.047619047619047616,4.904761904761905,0.047619047619047616,0.0,0.0,0.3333333333333333,0.25,0.75,0.0,0.0,1.0,0.0
4580,24,0.4186046511627907,lot,75,0.7058823529411765,0.00010973944217383105,0.23571428571428574,Positive,-0.9550286531448364,0.28489999999999993,7.59,0.4,1.0,0.13333333333333333,5.56,0.0,0.0,0.10666666666666667,0.21333333333333335,0.3888888888888889,0.6111111111111112,0.0,0.5,0.5,0.0
4581,47,0.4,decided,24,0.8709677419354839,6.625995100156888e-05,0.06250000000000003,Positive,-0.9966846108436584,0.5356000000000001,6.53,0.20833333333333334,1.0,0.125,5.458333333333333,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.08333333333333333,0.3333333333333333,0.6666666666666666,0.0,0.4,0.6,0.0
4582,36,0.4,telling,12,0.9375,4.3839357332308686e-05,0.0,Neutral,-0.9886360168457031,0.2277,4.4,0.5,1.0,0.16666666666666666,4.75,0.0,0.0,0.16666666666666666,0.25,0.4,0.6,0.0,0.25,0.75,0.0
4583,27,0.6666666666666666,sweet,14,0.75,5.541316230080191e-05,0.15999999999999998,Positive,-0.8942774534225464,0.18709999999999993,2.8,0.42857142857142855,1.0,0.42857142857142855,5.928571428571429,0.0,0.0,0.0,0.42857142857142855,0.6666666666666666,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,0.0
4584,36,0.5196850393700787,Inn,61,0.7974683544303798,0.00010030010380476596,0.1354166666666667,Positive,-0.8287194967269897,0.3042,8.67,0.22950819672131148,1.0,0.06557377049180328,5.459016393442623,0.0,0.0,0.13114754098360656,0.09836065573770492,0.3333333333333333,0.6666666666666666,0.0,0.5,0.5,0.0
4585,26,0.508274231678487,band,208,0.6679389312977099,0.00015034511181266828,0.14626454274891773,Positive,-0.9999494552612305,0.28180000000000005,6.49,0.21634615384615385,0.9951923076923077,0.14423076923076922,5.466346153846154,0.009615384615384616,0.004807692307692308,0.0673076923076923,0.1346153846153846,0.2903225806451613,0.7096774193548387,0.0,0.391304347826087,0.6086956521739131,0.0
4586,24,0.4913294797687861,bedroom,88,0.671875,0.00011563503226545623,0.16612103174603174,Negative,0.8861342072486877,0.35430000000000006,7.27,0.3409090909090909,1.0,0.2159090909090909,5.75,0.0,0.03409090909090909,0.10227272727272728,0.19318181818181818,0.1111111111111111,0.8888888888888888,0.0,0.09090909090909091,0.9090909090909091,0.0
4587,24,0.4560117302052786,used,371,0.5431372549019607,0.00020303257928271743,0.17856918238993708,Positive,0.9918237328529358,0.2990999999999999,6.82,0.2641509433962264,0.9865229110512129,0.09973045822102426,5.528301886792453,0.0026954177897574125,0.0,0.14824797843665768,0.1078167115902965,0.5081967213114754,0.4918032786885246,0.0,0.5254237288135594,0.4745762711864407,0.0
4588,27,0.4732142857142857,great,59,0.7777777777777778,9.217161138233362e-05,0.36623376623376624,Positive,-0.9699230194091797,0.4304,9.23,0.288135593220339,0.9830508474576272,0.1016949152542373,5.389830508474576,0.0,0.0,0.1016949152542373,0.15254237288135594,0.2222222222222222,0.7777777777777778,0.0,0.3333333333333333,0.6666666666666666,0.0
4589,33,0.41379310344827586,Duane,68,0.8333333333333334,0.00011317957445127491,0.0006944444444444397,Positive,0.9982000589370728,0.35329999999999995,5.67,0.2647058823529412,0.9852941176470589,0.10294117647058823,5.602941176470588,0.0,0.08823529411764706,0.04411764705882353,0.1323529411764706,0.7058823529411765,0.29411764705882354,0.0,0.8666666666666667,0.13333333333333333,0.0
4590,45,0.47058823529411764,answers,9,0.9166666666666666,4.067862548685297e-05,0.13636363636363635,Neutral,0.9990168809890747,0.6202000000000001,8.2,0.3333333333333333,1.0,0.2222222222222222,5.888888888888889,0.0,0.0,0.0,0.2222222222222222,0.0,1.0,0.0,0.0,1.0,0.0
4591,48,0.44675324675324674,came,213,0.703125,0.00019810681163543044,0.1060939060939061,Positive,-0.9912747144699097,0.5113000000000001,6.75,1.3661971830985915,0.9906103286384976,0.19248826291079812,7.577464788732394,0.0,0.0,0.107981220657277,1.2582159624413145,0.5526315789473685,0.4473684210526316,0.0,0.5483870967741935,0.45161290322580644,0.0
4592,24,0.45,Happiness,22,0.9583333333333334,6.329340097860002e-05,0.39444444444444443,Positive,0.9854568839073181,0.9789,16.0,0.2727272727272727,1.0,0.0,6.545454545454546,0.0,0.0,0.045454545454545456,0.22727272727272727,0.0,1.0,0.0,0.0,0.0,0.0
4593,25,0.2746478873239437,2,103,0.7063492063492064,0.00011547699051824473,0.0943181818181818,Positive,-0.9858767986297607,0.21150000000000002,4.54,0.3300970873786408,0.9514563106796117,0.2524271844660194,4.932038834951456,0.0,0.019417475728155338,0.038834951456310676,0.27184466019417475,0.1875,0.8125,0.0,0.375,0.625,0.0
4594,23,0.49731663685152055,two,281,0.6592797783933518,0.00021154207867119564,0.05479437229437232,Negative,-0.9999852180480957,0.3103,6.17,0.24199288256227758,1.0,0.09608540925266904,5.423487544483986,0.0,0.0,0.12811387900355872,0.11387900355871886,0.45161290322580644,0.5483870967741935,0.0,0.4745762711864407,0.5254237288135594,0.0
4595,24,0.4605678233438486,I'll,171,0.7123287671232876,0.00017633299486678283,0.06609237536656892,Negative,-0.6647791862487793,0.4915999999999999,10.04,0.21637426900584794,1.0,0.1111111111111111,5.83625730994152,0.005847953216374269,0.0,0.13450292397660818,0.07602339181286549,0.16129032258064516,0.8387096774193549,0.0,0.17857142857142858,0.8214285714285714,0.0
4596,16,0.5066666666666667,cd,37,0.8666666666666667,7.700959568534839e-05,0.545,Positive,0.999352753162384,0.37960000000000005,6.96,0.21621621621621623,0.972972972972973,0.2972972972972973,5.675675675675675,0.0,0.05405405405405406,0.02702702702702703,0.13513513513513514,0.125,0.875,0.0,0.0,1.0,0.0
4597,25,0.4653846153846154,i'll,139,0.6443298969072165,0.0001551167964395319,-0.0794254658385093,Negative,-0.9999953508377075,0.26760000000000006,5.52,0.28776978417266186,1.0,0.28776978417266186,5.611510791366906,0.0,0.02158273381294964,0.11510791366906475,0.1510791366906475,0.30303030303030304,0.696969696969697,0.0,0.3793103448275862,0.6206896551724138,0.0
4598,24,0.4725274725274725,i'm,144,0.7039106145251397,0.00013771141517987103,0.14327731092436974,Positive,-0.9979435801506042,0.18610000000000004,4.43,0.2361111111111111,0.9930555555555556,0.2986111111111111,4.902777777777778,0.0,0.0,0.027777777777777776,0.1875,0.3448275862068966,0.6551724137931034,0.0,0.36363636363636365,0.6363636363636364,0.0
4599,23,0.46808510638297873,tired,25,0.7272727272727273,6.38350968668295e-05,-0.13124999999999998,Negative,-0.9999234676361084,0.08219999999999994,3.6,0.28,1.0,0.08,4.68,0.0,0.0,0.08,0.2,0.0,1.0,0.0,0.0,1.0,0.0
4600,17,0.45,desk,33,0.925,7.914530474237825e-05,-0.1,Negative,-0.9725856781005859,0.2247,5.53,0.12121212121212122,1.0,0.12121212121212122,5.303030303030303,0.0,0.0,0.0,0.09090909090909091,0.5,0.5,0.0,0.5,0.5,0.0
4601,17,0.4852607709750567,im,227,0.5925925925925926,0.00015082664296949694,-0.010063244047619057,Positive,-0.999980092048645,0.2724,8.01,0.30837004405286345,0.9823788546255506,0.23788546255506607,4.784140969162996,0.07929515418502203,0.06607929515418502,0.01762114537444934,0.14096916299559473,0.1875,0.8125,0.0,0.32558139534883723,0.6744186046511628,0.0
4602,17,0.47540983606557374,know,224,0.5636942675159236,0.0001786243182571349,0.08706349206349207,Positive,-0.9955287575721741,0.16379999999999995,4.21,0.36607142857142855,1.0,0.21875,5.026785714285714,0.0,0.004464285714285714,0.05357142857142857,0.30357142857142855,0.5454545454545454,0.45454545454545453,0.0,0.5849056603773585,0.41509433962264153,0.0
4603,25,0.5278350515463918,films,229,0.5784313725490197,0.00015921384757884154,0.07263888888888892,Negative,-0.9997947812080383,0.46630000000000005,8.71,0.23580786026200873,0.9956331877729258,0.08733624454148471,5.816593886462882,0.008733624454148471,0.0,0.11790393013100436,0.1091703056768559,0.2916666666666667,0.7083333333333334,0.0,0.3611111111111111,0.6388888888888888,0.0
4604,24,0.4421052631578947,Bloglines,53,0.7384615384615385,6.455334432238524e-05,0.44270833333333337,Positive,-0.5456920862197876,0.7272000000000001,10.35,0.20754716981132076,1.0,0.18867924528301888,6.943396226415095,0.0,0.0,0.09433962264150944,0.09433962264150944,0.2222222222222222,0.7777777777777778,0.0,0.25,0.75,0.0
4605,17,0.4723926380368098,Steven,86,0.717948717948718,0.00010739744157018205,0.18125,Positive,-0.9999715089797974,0.138,7.06,0.27906976744186046,1.0,0.06976744186046512,4.906976744186046,0.011627906976744186,0.011627906976744186,0.1511627906976744,0.09302325581395349,0.375,0.625,0.0,0.42857142857142855,0.5714285714285714,0.0
4606,25,0.5396825396825397,means,29,0.8461538461538461,7.614536218521861e-05,0.002499999999999991,Positive,-0.9998699426651001,0.2990999999999999,5.26,0.20689655172413793,1.0,0.27586206896551724,5.793103448275862,0.0,0.0,0.034482758620689655,0.1724137931034483,0.0,1.0,0.0,0.14285714285714285,0.8571428571428571,0.0
4607,39,0.49282296650717705,like,106,0.8015267175572519,0.00013461929645152936,0.30705782312925173,Positive,-0.9724547863006592,0.21860000000000002,6.02,0.2641509433962264,1.0,0.11320754716981132,5.056603773584905,0.018867924528301886,0.0,0.05660377358490566,0.1792452830188679,0.23076923076923078,0.7692307692307693,0.0,0.21428571428571427,0.7857142857142857,0.0
4608,48,0.3784530386740331,-,225,0.6508474576271186,0.0001719076003539125,0.17291666666666666,Positive,-0.9989000558853149,0.26459999999999995,5.11,0.28888888888888886,0.9955555555555555,0.10222222222222223,4.604444444444445,0.0,0.07111111111111111,0.07111111111111111,0.1288888888888889,0.3448275862068966,0.6551724137931034,0.0,0.2962962962962963,0.7037037037037037,0.0
4609,27,0.5144927536231884,"for,",134,0.6858638743455497,0.00013251151498132593,0.10119047619047619,Positive,-0.9993000030517578,0.18810000000000004,4.03,0.5149253731343284,0.9104477611940298,0.17164179104477612,5.2835820895522385,0.0,0.04477611940298507,0.1044776119402985,0.3582089552238806,0.6,0.4,0.0,0.72,0.28,0.0
4610,14,0.12777777777777777,u,157,0.5568627450980392,0.0001312989097558909,0.07875000000000001,Positive,0.8007937669754028,0.6469,22.19,0.01910828025477707,1.0,0.643312101910828,5.038216560509555,0.006369426751592357,0.006369426751592357,0.0,0.006369426751592357,0.23076923076923078,0.7692307692307693,0.0,0.0,1.0,0.0
4611,36,0.36363636363636365,US,28,0.8571428571428571,6.648109173826575e-05,0.2772727272727272,Positive,0.9928846955299377,0.4273,9.89,0.17857142857142858,1.0,0.0,6.464285714285714,0.0,0.0,0.10714285714285714,0.07142857142857142,0.5,0.5,0.0,0.5,0.5,0.0
4612,23,0.5201342281879194,idea,143,0.7076023391812866,0.00014331569029213872,0.253448275862069,Positive,-0.7738754153251648,0.36140000000000005,7.76,0.16783216783216784,1.0,0.15384615384615385,5.4825174825174825,0.0,0.0,0.006993006993006993,0.16083916083916083,0.2962962962962963,0.7037037037037037,0.0,0.38095238095238093,0.6190476190476191,0.0
4613,25,0.4863013698630137,I'm,75,0.6698113207547169,0.0001124529590005092,0.0637497423211709,Positive,-0.9999585151672363,0.25439999999999996,4.28,0.41333333333333333,0.9733333333333334,0.21333333333333335,5.44,0.0,0.0,0.05333333333333334,0.36,0.2631578947368421,0.7368421052631579,0.0,0.2777777777777778,0.7222222222222222,0.0
4614,16,0.4,go...,3,1.0,2.4908637637301256e-05,0.0,Neutral,0.96719890832901,0.0,1.2,1.0,1.0,0.3333333333333333,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4615,15,0.6052631578947368,know,15,0.8888888888888888,5.3166347322260144e-05,-0.08333333333333336,Positive,-0.9764183163642883,0.09909999999999997,8.67,0.0,1.0,0.2,4.733333333333333,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
4616,17,0.4329896907216495,I'm,165,0.6115702479338843,0.00016074632197832472,0.058226799242424264,Positive,-0.9999916553497314,0.36140000000000005,6.39,0.32727272727272727,1.0,0.12121212121212122,5.381818181818182,0.012121212121212121,0.0,0.15757575757575756,0.14545454545454545,0.125,0.875,0.0,0.1111111111111111,0.8888888888888888,0.0
4617,17,0.36470588235294116,Opps,162,0.5443548387096774,0.00013851179735709993,0.045796130952380956,Positive,-0.9908910393714905,0.18000000000000005,4.55,0.3271604938271605,0.9876543209876543,0.24691358024691357,5.160493827160494,0.012345679012345678,0.05555555555555555,0.043209876543209874,0.20987654320987653,0.5333333333333333,0.4666666666666667,0.0,0.6363636363636364,0.36363636363636365,0.0
4618,36,0.4722222222222222,give,38,0.8913043478260869,8.376985987900405e-05,0.10208333333333332,Positive,-0.9996823072433472,0.4338000000000001,8.84,0.23684210526315788,0.9736842105263158,0.18421052631578946,5.7894736842105265,0.02631578947368421,0.05263157894736842,0.02631578947368421,0.13157894736842105,0.0,1.0,0.0,0.0,1.0,0.0
4619,23,0.0,,0,0.0,0.0,0.0,Neutral,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4620,15,0.39572192513368987,BIG,113,0.6457142857142857,0.00012783904871595855,-0.03970588235294118,Positive,-0.999962568283081,0.25849999999999995,5.11,0.5398230088495575,0.9734513274336283,0.22123893805309736,5.716814159292035,0.0,0.061946902654867256,0.04424778761061947,0.4247787610619469,0.7916666666666666,0.20833333333333334,0.0,0.72,0.28,0.0
4621,17,0.4536082474226804,exam,106,0.6985294117647058,0.00010819476779604143,0.0747782446311858,Positive,0.9173663258552551,0.2970999999999999,6.47,0.3018867924528302,0.9905660377358491,0.2358490566037736,5.113207547169812,0.0,0.018867924528301886,0.0660377358490566,0.18867924528301888,0.5454545454545454,0.45454545454545453,0.0,0.7777777777777778,0.2222222222222222,0.0
4622,27,0.37037037037037035,bad...,17,0.9583333333333334,5.3443807115148495e-05,-0.6999999999999998,Negative,-0.9997536540031433,0.0,2.28,0.4117647058823529,1.0,0.29411764705882354,4.352941176470588,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.23529411764705882,0.3333333333333333,0.6666666666666666,0.0,0.5,0.5,0.0
4623,23,0.5164179104477612,2,162,0.6133333333333333,0.00014757424714658548,0.20110780423280422,Positive,0.9963781237602234,0.20230000000000004,5.87,0.2962962962962963,1.0,0.08641975308641975,5.185185185185185,0.0,0.0,0.15432098765432098,0.13580246913580246,0.7241379310344828,0.27586206896551724,0.0,0.7777777777777778,0.2222222222222222,0.0
4624,23,0.3607843137254902,DataDiet,163,0.6652360515021459,0.00013907748134705646,0.20826118326118323,Positive,-0.9181180000305176,0.6496999999999999,10.74,0.25153374233128833,1.0,0.12269938650306748,6.815950920245399,0.0,0.012269938650306749,0.15950920245398773,0.07975460122699386,0.32,0.68,0.0,0.30434782608695654,0.6956521739130435,0.0
4625,16,0.16666666666666666,recommended.,5,0.75,3.349439309042803e-05,0.58,Positive,0.9890331029891968,1.0,26.0,0.6,1.0,0.0,8.0,0.0,0.0,0.0,0.6,1.0,0.0,0.0,1.0,0.0,0.0
4626,17,0.5230769230769231,nothing,62,0.855072463768116,0.00010779053176561252,0.11875,Negative,-0.981810450553894,0.5153000000000001,13.69,0.06451612903225806,1.0,0.0967741935483871,5.338709677419355,0.016129032258064516,0.0,0.04838709677419355,0.0,0.25,0.75,0.0,0.3,0.7,0.0
4627,34,0.5217391304347826,smoking?,11,0.8125,4.8881510799180766e-05,0.09583333333333335,Positive,-0.9999175071716309,0.3123,8.04,0.45454545454545453,1.0,0.45454545454545453,5.818181818181818,0.09090909090909091,0.0,0.0,0.36363636363636365,0.0,1.0,0.0,0.0,0.0,0.0
4628,17,0.3770491803278688,came,38,0.7368421052631579,8.264298030372162e-05,0.2714285714285714,Positive,-0.7382199764251709,0.09439999999999993,3.56,0.6842105263157895,0.6842105263157895,0.7631578947368421,4.605263157894737,0.0,0.0,0.05263157894736842,0.631578947368421,0.5,0.5,0.0,0.6666666666666666,0.3333333333333333,0.0
4629,26,0.47150259067357514,like,102,0.6870748299319728,0.00013203205614165694,-0.027613636363636375,Positive,-0.9784770607948303,0.25549999999999995,4.12,0.9117647058823529,0.9803921568627451,0.17647058823529413,5.372549019607843,0.11764705882352941,0.00980392156862745,0.00980392156862745,0.7745098039215687,0.2,0.8,0.0,0.18181818181818182,0.8181818181818182,0.0
4630,13,0.42857142857142855,(if,4,1.0,2.8295556979756576e-05,0.0,Neutral,-0.9692487716674805,0.24120000000000008,1.6,0.25,1.0,0.25,5.5,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
4631,25,0.45614035087719296,good,155,0.714975845410628,0.00015854559428067839,0.0660240800865801,Positive,-0.9999920129776001,0.26150000000000007,4.21,0.4258064516129032,0.967741935483871,0.1935483870967742,5.445161290322581,0.01935483870967742,0.0064516129032258064,0.05806451612903226,0.3419354838709677,0.17857142857142858,0.8214285714285714,0.0,0.18518518518518517,0.8148148148148148,0.0
4632,24,0.4028776978417266,urlLink,83,0.6186440677966102,9.692429342578945e-05,0.015384615384615392,Positive,-0.9918249249458313,0.2929999999999999,7.05,0.2891566265060241,1.0,0.1927710843373494,5.650602409638554,0.0,0.012048192771084338,0.10843373493975904,0.12048192771084337,0.25,0.75,0.0,0.25,0.75,0.0
4633,27,0.6244897959183674,know,92,0.6814159292035398,0.00011543087444797883,0.33890938606847704,Positive,0.784278154373169,0.43179999999999996,6.35,0.2391304347826087,1.0,0.20652173913043478,5.836956521739131,0.0,0.0,0.05434782608695652,0.18478260869565216,0.15384615384615385,0.8461538461538461,0.0,0.2222222222222222,0.7777777777777778,0.0
4634,24,0.519298245614035,read,137,0.7527472527472527,0.00015705953382814654,0.00889724310776946,Positive,-0.9999344348907471,0.26359999999999995,5.72,0.36496350364963503,0.9708029197080292,0.30656934306569344,5.54014598540146,0.0,0.0,0.0072992700729927005,0.35766423357664234,0.5357142857142857,0.4642857142857143,0.0,0.6363636363636364,0.36363636363636365,0.0
4635,25,0.0,urlLink,1,1.0,1.5309949936463707e-05,0.0,Neutral,-0.979312539100647,0.0,0.4,0.0,1.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4636,25,0.5247524752475248,really,48,0.8166666666666667,9.77318086898022e-05,-0.11499999999999999,Negative,-0.9999879598617554,0.2134999999999999,4.67,0.20833333333333334,1.0,0.0625,5.208333333333333,0.0,0.0,0.08333333333333333,0.125,0.2857142857142857,0.7142857142857143,0.0,0.2857142857142857,0.7142857142857143,0.0
4637,17,0.5,fall,14,0.9444444444444444,4.849924806820733e-05,-0.5,Negative,-0.9989696741104126,0.26659999999999995,5.68,0.35714285714285715,0.9285714285714286,0.21428571428571427,4.785714285714286,0.0,0.0,0.07142857142857142,0.2857142857142857,0.0,1.0,0.0,0.0,1.0,0.0
